Player ID,Full Name,Position,Nationality,Birthday,Height(cm),Weight(kg)
860,Nathan Tella,Midfielder,England,05/07/1999,,
861,Thiago,Midfielder,Spain,11/04/1991,174cm,70kg
862,Thiago Silva,Defender,Brazil,22/09/1984,183cm,79kg
863,Bobby Thomas,Defender,England,30/01/2001,,
864,Dominic Thompson,Defender,England,26/07/2000,,
865,Youri Tielemans,Midfielder,Belgium,07/05/1997,176cm,72kg
866,Kieran Tierney,Defender,Scotland,05/06/1997,178cm,70kg
867,Tim Krul,Goalkeeper,Netherlands,03/04/1988,188cm,
868,Tom Dele-Bashiru,Midfielder,Nigeria,17/09/1999,183cm,
869,Takehiro Tomiyasu,Defender,Japan,05/11/1998,188cm,70kg
870,James Tomkins,Defender,England,29/03/1989,192cm,74kg
871,Jonathan Tomkinson,Defender,United States,11/04/2002,,
872,Fikayo Tomori,Defender,England,19/12/1997,185cm,
873,Ivan Toney,Forward,England,16/03/1996,179cm,70kg
874,Tony Springett,Midfielder,England,22/09/2002,,
875,Lucas Torreira,Midfielder,Uruguay,11/02/1996,166cm,
876,Ferran Torres,Forward,Spain,29/02/2000,184cm,
877,Cenk Tosun,Forward,Turkey,07/06/1991,183cm,
878,Toti,Defender,Portugal,16/01/1999,187cm,72kg
879,Andros Townsend,Midfielder,England,16/07/1991,181cm,77kg
880,James Trafford,Goalkeeper,England,10/10/2002,197cm,
881,Bertrand Traoré,Forward,Burkina Faso,06/09/1995,181cm,
882,Trézéguet,Midfielder,Egypt,01/10/1994,180cm,
883,Trincão,Forward,Portugal,29/12/1999,184cm,
884,Kieran Trippier,Defender,England,19/09/1990,178cm,71kg
885,William Troost-Ekong,Defender,Nigeria,01/09/1993,191cm,
886,Leandro Trossard,Forward,Belgium,04/12/1994,171cm,61kg
887,Nathan Trott,Goalkeeper,England,21/11/1998,188cm,
888,Auston Trusty,Defender,United States,12/08/1998,191cm,
889,Tom Trybull,Midfielder,Germany,09/03/1993,181cm,
890,Konstantinos Tsimikas,Defender,Greece,12/05/1996,178cm,77kg
891,Antef Tsoungui,Defender,England,30/12/2002,,
892,Axel Tuanzebe,Defender,England,14/11/1997,186cm,75kg
893,Ozan Tufan,Midfielder,Turkey,23/03/1995,179cm,
894,Ed Turns,Defender,Wales,18/10/2002,,
895,Harry Tyrer,Goalkeeper,England,06/12/2001,,
896,Christos Tzolis,Forward,Greece,30/01/2002,179cm,
897,Iké Ugbo,Forward,Canada,21/09/1998,184cm,
898,Deniz Undav,Forward,Germany,19/07/1996,179cm,86kg
899,Cengiz Ünder,Forward,Turkey,14/07/1997,173cm,
900,Harvey Vale,Midfielder,England,11/09/2003,,
901,Joel Valencia,Forward,Ecuador,16/11/1994,164cm,
902,Yan Valery,Defender,Tunisia,22/02/1999,180cm,
903,Patrick van Aanholt,Defender,Netherlands,29/08/1990,176cm,
904,Donny van de Beek,Midfielder,Netherlands,18/04/1997,184cm,76kg
905,Sepp van den Berg,Defender,Netherlands,20/12/2001,189cm,
906,Virgil van Dijk,Defender,Netherlands,08/07/1991,193cm,92kg
907,Jan Paul van Hecke,Defender,Netherlands,08/06/2000,,
908,Mikki van Sas,Goalkeeper,Netherlands,29/02/2004,,
909,Raphaël Varane,Defender,France,25/04/1993,191cm,81kg
910,Jamie Vardy,Forward,England,11/01/1987,179cm,74kg
911,Indiana Vassilev,Midfielder,United States,16/02/2001,173cm,
912,Joël Veltman,Defender,Netherlands,15/01/1992,184cm,75kg
913,Jannik Vestergaard,Defender,Denmark,03/08/1992,199cm,98kg
914,Vitinha,Midfielder,Portugal,13/02/2000,172cm,
915,Nikola Vlasic,Midfielder,Croatia,04/10/1997,178cm,
916,Jake Vokins,Defender,England,17/03/2000,180cm,
917,Mario Vrancic,Midfielder,Bosnia & Herzegovina,23/05/1989,187cm,
918,Matej Vydra,Midfielder,Czech Republic,01/05/1992,180cm,
919,Theo Walcott,Forward,England,16/03/1989,176cm,68kg
920,Jake Walker,Defender,England,03/11/2000,,
921,Kyle Walker-Peters,Defender,England,13/04/1997,173cm,62kg
922,Sam Waller,Goalkeeper,England,09/09/2003,,
923,Christian Walton,Goalkeeper,England,09/11/1995,182cm,
924,Aaron Wan-Bissaka,Defender,England,26/11/1997,183cm,72kg
925,Wanya Marçal-Madivadua,Midfielder,Portugal,19/10/2002,,
926,Joel Ward,Defender,England,29/10/1989,188cm,83kg
927,James Ward-Prowse,Midfielder,England,01/11/1994,173cm,66kg
928,Ollie Watkins,Forward,England,30/12/1995,180cm,70kg
929,Caleb Watts,Midfielder,Australia,16/01/2002,171cm,
930,Adam Webster,Defender,England,04/01/1995,191cm,75kg
931,Wout Weghorst,Forward,Netherlands,07/08/1992,197cm,
932,Jensen Weir,Midfielder,England,31/01/2002,184cm,
933,Danny Welbeck,Forward,England,26/11/1990,185cm,73kg
934,Reece Welch,Defender,England,19/09/2003,,
935,Jack Wells-Morrison,Midfielder,England,18/02/2004,,
936,Timo Werner,Forward,Germany,06/03/1996,180cm,
937,Wesley,Forward,Brazil,26/11/1996,191cm,
938,Ashley Westwood,Midfielder,England,01/04/1990,175cm,
939,Charlie Whitaker,Midfielder,England,16/09/2003,,
940,Ben White,Defender,England,08/10/1997,186cm,78kg
941,Alfie Whiteman,Goalkeeper,England,02/10/1998,189cm,
942,Connor Wickham,Forward,England,31/03/1993,191cm,
943,Georginio Wijnaldum,Midfielder,Netherlands,11/11/1990,175cm,
944,Dylan Williams,Defender,England,13/09/2003,,
945,Willian,Forward,Brazil,09/08/1988,174cm,76kg
946,Willian José,Forward,Brazil,23/11/1991,189cm,
947,Joe Willock,Midfielder,England,20/08/1999,179cm,71kg
948,Ben Wilmot,Defender,England,04/11/1999,188cm,
949,Harry Wilson,Midfielder,Wales,22/03/1997,173cm,70kg
950,Josh Wilson-Esbrand,Defender,England,26/12/2002,,
951,Harry Winks,Midfielder,England,02/02/1996,178cm,
952,Yoane Wissa,Midfielder,DR Congo,03/09/1996,176cm,74kg
953,Max Woltman,Forward,England,20/08/2003,,
954,Chris Wood,Forward,New Zealand,07/12/1991,191cm,81kg
955,Sam Woods,Defender,England,11/09/1998,,
956,Callum Wright,Midfielder,England,02/05/2000,,
957,Xande Silva,Forward,Portugal,16/03/1997,177cm,
958,Granit Xhaka,Midfielder,Switzerland,27/09/1992,186cm,80kg
959,Yan Couto,Defender,Brazil,03/06/2002,168cm,
960,Romaric Yapi,Defender,France,13/07/2000,178cm,
961,Andrii Yarmolenko,Forward,Ukraine,23/10/1989,189cm,
962,Brad Young,Midfielder,England,06/01/2003,,
963,Nathan Young-Coombes,Forward,England,15/01/2003,,
964,Wilfried Zaha,Forward,Cote D’Ivoire,10/11/1992,180cm,66kg
965,Jan Zamburek,Midfielder,Czech Republic,13/02/2001,182cm,
966,Zanka,Defender,Denmark,23/04/1990,191cm,79kg
967,Davide Zappacosta,Defender,Italy,11/06/1992,185cm,
968,Andi Zeqiri,Forward,Switzerland,22/06/1999,181cm,
969,Zidane Iqbal,Midfielder,Iraq,27/04/2003,,
970,Karlo Ziger,Goalkeeper,Croatia,11/05/2001,,
971,Christoph Zimmermann,Defender,Germany,12/01/1993,194cm,
972,Oleksandr Zinchenko,Midfielder,Ukraine,15/12/1996,175cm,64kg
973,Philip Zinckernagel,Forward,Denmark,16/12/1994,175cm,
974,Hakim Ziyech,Midfielder,Morocco,19/03/1993,180cm,65kg
975,Kurt Zouma,Defender,France,27/10/1994,190cm,96kg
976,Oliwier Zych,Goalkeeper,Poland,28/06/2004,,
977,Martin Ødegaard,Midfielder,Norway,17/12/1998,178cm,68kg
978,Adam Lewis,Defender,England,08/11/1999,175cm,
979,Tosin Adarabioyo,Defender,England,24/09/1997,196cm,80kg
980,Dennis Adeniran,Midfielder,England,02/01/1999,180cm,
981,Adrien Silva,Midfielder,Portugal,15/03/1989,171cm,
982,Oladapo Afolayan,Forward,England,11/09/1997,180cm,
983,Ahmed Hegazy,Defender,Egypt,25/01/1991,193cm,
984,Semi Ajayi,Defender,Nigeria,09/11/1993,193cm,
985,Albian Ajeti,Forward,Switzerland,26/02/1997,183cm,
986,Ali Koiki,Defender,England,22/08/1999,,
987,Frederik Alves,Defender,Denmark,08/11/1999,195cm,
988,Joseph Anang,Goalkeeper,England,08/06/2000,,
989,Elliot Anderson,Midfielder,Scotland,06/11/2002,179cm,
990,Harry Arter,Midfielder,Ireland,28/12/1989,176cm,70kg
991,Finn Azaz,Midfielder,Ireland,07/09/2000,185cm,
992,Leighton Baines,Defender,England,11/12/1984,170cm,
993,George Baldock,Defender,Greece,09/03/1993,178cm,
994,Dan Ballard,Defender,Northern Ireland,22/09/1999,187cm,
995,Jamal Baptiste,Defender,England,11/11/2003,,
996,Daniel Barlaser,Midfielder,England,18/01/1997,184cm,
997,Kyle Bartley,Defender,England,22/05/1991,185cm,
998,Chris Basham,Defender,England,20/07/1988,190cm,
999,Jack Bearne,Midfielder,England,15/09/2001,,
1000,Ryan Bennett,Defender,England,06/03/1990,188cm,
1001,Nabil Bentaleb,Midfielder,Algeria,24/11/1994,187cm,
1002,Sander Berge,Midfielder,Norway,14/02/1998,195cm,
1003,Bernardo Rosa,Defender,Brazil,20/09/2000,,
1004,Jayden Bogle,Defender,England,27/07/2000,178cm,
1005,Tolaji Bola,Defender,England,04/01/1999,188cm,
1006,Yannick Bolasie,Forward,DR Congo,24/05/1989,188cm,
1007,Jonathan Bond,Goalkeeper,England,19/05/1993,196cm,
1008,Sofiane Boufal,Midfielder,Morocco,17/09/1993,170cm,
1009,Morgan Boyes,Defender,Wales,22/04/2001,177cm,
1010,Claudio Bravo,Goalkeeper,Chile,13/04/1983,184cm,
1011,Rhian Brewster,Forward,England,01/04/2000,180cm,
1012,George Broadbent,Midfielder,England,30/09/2000,188cm,
1013,Zak Brunt,Midfielder,England,17/11/2001,,
1014,Joe Bryan,Defender,England,17/09/1993,173cm,
1015,Hugo Bueno,Defender,Spain,18/09/2002,180cm,
1016,Oliver Burke,Forward,Scotland,07/04/1997,188cm,
1017,Robbie Burton,Midfielder,Wales,26/12/1999,176cm,
1018,David Button,Goalkeeper,England,27/02/1989,191cm,
1019,Oskar Buur,Defender,Denmark,31/03/1998,180cm,
1020,Tom Cairney,Midfielder,Scotland,20/01/1991,186cm,84kg
1021,Guido Carrillo,Forward,Argentina,25/05/1991,191cm,
1022,Lewis Cass,Defender,England,27/02/2000,,
1023,Cyrus Christie,Defender,Ireland,30/09/1992,188cm,
1024,Leon Clarke,Forward,England,10/02/1985,188cm,
1025,Thomas Clayton,Defender,Scotland,27/12/2000,,
1026,Ismaila Coulibaly,Midfielder,Mali,25/12/2000,183cm,
1027,Josh Cullen,Midfielder,Ireland,07/04/1996,175cm,
1028,Kevin Danso,Defender,Austria,19/09/1998,190cm,
1029,Bobby De Cordova-Reid,Forward,Jamaica,02/02/1993,170cm,68kg
1030,Luca de la Torre,Midfielder,United States,23/05/1998,177cm,
1031,Fousseni Diabaté,Midfielder,Mali,18/10/1995,175cm,
1032,Cheikh Diaby,Forward,France,07/03/2000,,
1033,Mbaye Diagne,Forward,Senegal,28/10/1991,191cm,
1034,Mamadou Dialla Sylla,Midfielder,Spain,26/01/2003,179cm,
1035,Grady Diangana,Midfielder,England,19/04/1998,180cm,
1036,Alpha Richard Dionkou,Defender,Senegal,10/10/2001,183cm,
1037,Mikkel Diskerud,Midfielder,United States,02/10/1990,184cm,
1038,Barry Douglas,Defender,Scotland,04/09/1989,176cm,
1039,Jake Eastwood,Goalkeeper,England,03/10/1996,193cm,
1040,Ryan Edmondson,Forward,England,20/05/2001,188cm,
1041,Kyle Edwards,Midfielder,England,17/02/1998,172cm,
1042,John Egan,Defender,Ireland,20/10/1992,185cm,
1043,Elias Sørensen,Forward,Denmark,18/09/1999,,
1044,Ulrick Eneme-Ella,Forward,Gabon,22/05/2001,184cm,
1045,Fábio Carvalho,Midfielder,Portugal,30/08/2002,,
1046,Fabri,Goalkeeper,Spain,31/12/1987,184cm,
1047,Josh Felix-Eppiah,Forward,Belgium,11/10/1998,179cm,
1048,Nathan Ferguson,Defender,England,06/10/2000,178cm,74kg
1049,Federico Fernández,Defender,Argentina,21/02/1989,190cm,
1050,Sam Field,Midfielder,England,08/05/1998,191cm,
1051,John Fleck,Midfielder,Scotland,24/08/1991,170cm,
1052,Wes Foderingham,Goalkeeper,England,14/01/1991,185cm,
1053,Timothy Fosu-Mensah,Defender,Netherlands,02/01/1998,185cm,
1054,Juan Foyth,Defender,Argentina,12/01/1998,179cm,
1055,Tyrese Francois,Midfielder,Australia,16/07/2000,166cm,
1056,Luke Freeman,Midfielder,England,22/03/1992,181cm,
1057,Darnell Furlong,Defender,England,31/10/1995,183cm,
1058,Tony Gallacher,Defender,Scotland,23/07/1999,173cm,
1059,Taylor Gardner-Hickman,Defender,England,30/12/2001,,
1060,Paulo Gazzaniga,Goalkeeper,Argentina,02/01/1992,196cm,
1061,Gedson Fernandes,Midfielder,Portugal,09/01/1999,183cm,
1062,Kieran Gibbs,Defender,England,26/09/1989,181cm,
1063,Gonçalo Cardoso,Defender,Portugal,21/10/2000,189cm,
1064,Mace Goodridge,Midfielder,England,13/09/1999,180cm,
1065,John-Kymani Gordon,Forward,England,13/02/2003,,
1066,Robbie Gotts,Midfielder,England,09/11/1999,177cm,
1067,Sam Graham,Defender,England,13/08/2000,,
1068,Kamil Grosicki,Midfielder,Poland,08/06/1988,180cm,
1069,Jay-Roy Grot,Forward,Netherlands,13/03/1998,193cm,
1070,Antwoine Hackford,Forward,England,20/03/2004,,
1071,Sébastien Haller,Forward,Cote D’Ivoire,22/06/1994,190cm,
1072,Joseph Hardy,Forward,England,26/09/1998,170cm,
1073,George Harmon,Defender,England,08/12/2000,,
1074,Rekeem Harper,Midfielder,England,08/03/2000,188cm,
1075,Jayden Harris,Midfielder,England,04/09/1999,,
1076,Kaine Hayden,Midfielder,England,25/05/2003,,
1077,Michael Hector,Defender,Jamaica,19/07/1992,193cm,
1078,George Hirst,Forward,England,15/02/1999,191cm,
1079,Bryce Hosannah,Defender,England,08/04/1999,,
1080,Liam Hughes,Goalkeeper,Northern Ireland,19/08/2001,,
1081,Odion Ighalo,Forward,Nigeria,16/06/1989,181cm,
1082,Ryan Inniss,Defender,England,05/06/1995,196cm,
1083,Ivan Cavaleiro,Forward,Portugal,18/10/1993,175cm,
1084,Branislav Ivanovic,Defender,Serbia,22/02/1984,185cm,
1085,Phil Jagielka,Defender,England,17/08/1982,180cm,
1086,Sylvester Jasper,Forward,Bulgaria,13/09/2001,,
1087,Daniel Jebbison,Forward,England,11/07/2003,190cm,
1088,Lukas Jensen,Goalkeeper,Denmark,18/03/1999,198cm,
1089,Roberto Jiménez,Goalkeeper,Spain,10/02/1986,192cm,
1090,Stefan Johansen,Midfielder,Norway,08/01/1991,182cm,
1091,Darnell Johnson,Defender,England,03/09/1998,,
1092,Sam Johnstone,Goalkeeper,England,25/03/1993,193cm,85kg
1093,Jota,Midfielder,Spain,16/06/1991,180cm,
1094,Aboubakar Kamara,Forward,Mauritania,07/03/1995,177cm,
1095,Beram Kayal,Midfielder,Israel,02/05/1988,178cm,
1096,Neeskens Kebano,Midfielder,DR Congo,10/03/1992,170cm,65kg
1097,Cédric Kipré,Defender,Cote D’Ivoire,09/12/1996,193cm,
1098,Anthony Knockaert,Midfielder,France,20/11/1991,172cm,69kg
1099,Terence Kongolo,Defender,Netherlands,14/02/1994,188cm,
1100,Filip Krovinovic,Midfielder,Croatia,29/08/1995,175cm,
1101,Yasser Larouci,Defender,France,01/01/2001,176cm,
1102,Henry Lawrence,Defender,England,21/09/2001,,
1103,Valentino Lazaro,Defender,Austria,24/03/1996,180cm,
1104,Maxime Le Marchand,Defender,France,11/10/1989,185cm,
1105,Jonathan Leko,Forward,England,24/04/1999,182cm,
1106,George Lewis,Forward,Rwanda,16/06/2000,,
1107,Jake Livermore,Midfielder,England,14/11/1989,181cm,
1108,Ryan Longman,Forward,England,06/11/2000,180cm,
1109,Luis Longstaff,Midfielder,England,24/02/2001,168cm,
1110,Dejan Lovren,Defender,Croatia,05/07/1989,188cm,
1111,Max Lowe,Defender,England,11/05/1997,175cm,
1112,Luca Ashby-Hammond,Goalkeeper,England,25/03/2001,,
1113,John Lundstram,Midfielder,England,18/02/1994,181cm,
1114,Ian Maatsen,Defender,Netherlands,10/03/2002,167cm,
1115,Matt Macey,Goalkeeper,England,09/09/1994,205cm,
1116,Wanya Madavidua,Midfielder,England,,,
1117,Jacob Maddox,Midfielder,England,03/11/1998,179cm,
1118,Josh Maja,Forward,Nigeria,27/12/1998,180cm,
1119,George Marsh,Midfielder,England,05/11/1998,178cm,
1120,David Martin,Goalkeeper,England,22/01/1986,185cm,
1121,Matheus Pereira,Midfielder,Brazil,05/05/1996,175cm,
1122,Alfie Mawson,Defender,England,19/01/1994,189cm,
1123,Oliver McBurnie,Forward,Scotland,04/06/1996,188cm,
1124,Luke McCormick,Midfielder,England,21/01/1999,,
1125,Kevin McDonald,Midfielder,Scotland,04/11/1988,192cm,
1126,George McEachran,Midfielder,England,30/08/2000,172cm,
1127,David McGoldrick,Forward,Ireland,29/11/1987,183cm,
1128,Mark McGuinness,Defender,Ireland,05/01/2001,194cm,
1129,Zech Medley,Defender,England,09/07/2000,195cm,
1130,D'Mani Mellor,Forward,England,20/09/2000,180cm,
1131,Max Meyer,Midfielder,Germany,18/09/1995,173cm,
1132,Kamil Miazek,Goalkeeper,Poland,15/08/1996,192cm,
1133,Liam Millar,Forward,Canada,27/09/1999,176cm,
1134,Aleksandar Mitrovic,Forward,Serbia,16/09/1994,189cm,90kg
1135,Henrikh Mkhitaryan,Midfielder,Armenia,21/01/1989,177cm,
1136,Martín Montoya,Defender,Spain,14/04/1991,175cm,
1137,Simon Moore,Goalkeeper,England,19/05/1990,191cm,
1138,Aaron Mooy,Midfielder,Australia,15/09/1990,175cm,
1139,Lys Mousset,Forward,France,08/02/1996,184cm,
1140,Admiral Muskwe,Forward,Zimbabwe,21/08/1998,183cm,
1141,Shkodran Mustafi,Defender,Germany,17/04/1992,184cm,
1142,Iliman Ndiaye,Midfielder,Senegal,06/03/2000,180cm,
1143,Magnus Norman,Goalkeeper,England,19/01/1997,192cm,
1144,Rhys Norrington-Davies,Defender,Wales,22/04/1999,181cm,
1145,Oliver Norwood,Midfielder,Northern Ireland,12/04/1991,180cm,
1146,Jack O'Connell,Defender,England,29/03/1994,190cm,
1147,Warren O'Hora,Defender,Ireland,19/04/1999,,
1148,Matt O'Riley,Midfielder,Denmark,21/11/2000,,
1149,Dara O'Shea,Defender,Ireland,04/03/1999,188cm,
1150,Denis Odoi,Defender,Ghana,27/05/1988,178cm,
1151,Jubril Okedina,Defender,England,26/10/2000,,
1152,Ola Aina,Defender,Nigeria,08/10/1996,184cm,
1153,James Olayinka,Midfielder,England,05/10/2000,,
1154,Josh Onomah,Midfielder,England,27/04/1997,185cm,70kg
1155,Jerome Opoku,Defender,England,14/10/1998,194cm,
1156,Ben Osborn,Midfielder,England,05/08/1994,176cm,
1157,William Osula,Forward,Denmark,04/08/2003,,
1158,Nicolás Otamendi,Defender,Argentina,12/02/1988,183cm,
1159,Mesut Özil,Midfielder,Germany,15/10/1988,180cm,
1160,Sokratis Papastathopoulos,Defender,Greece,09/06/1988,186cm,
1161,Mario Pasalic,Midfielder,Croatia,09/02/1995,188cm,
1162,Pedro,Forward,Spain,28/07/1987,169cm,
1163,Lee Peltier,Defender,England,11/12/1986,178cm,
1164,Pepe Reina,Goalkeeper,Spain,31/08/1982,188cm,
1165,Brandon Pierrick,Forward,England,10/12/2001,182cm,
1166,Arnau Puigmal,Midfielder,Spain,10/01/2001,173cm,
1167,Sandro Ramírez,Forward,Spain,09/07/1995,175cm,
1168,Tim Ream,Defender,United States,05/10/1987,186cm,80kg
1169,Harrison Reed,Midfielder,England,27/01/1995,181cm,72kg
1170,Dominic Revan,Defender,England,19/09/2000,,
1171,Antonee Robinson,Defender,United States,08/08/1997,183cm,70kg
1172,Hal Robson-Kanu,Forward,Wales,21/05/1989,183cm,
1173,Marek Rodák,Goalkeeper,Slovakia,13/12/1996,194cm,81kg
1174,Jack Rodwell,Midfielder,England,11/03/1991,188cm,
1175,Marcos Rojo,Defender,Argentina,20/03/1990,186cm,
1176,Austin Samuels,Forward,England,20/11/2000,,
1177,Max Sanders,Midfielder,England,04/01/1999,175cm,
1178,Leroy Sané,Forward,Germany,11/01/1996,183cm,
1179,Romaine Sawyers,Midfielder,St. Kitts & Nevis,02/11/1991,175cm,
1180,Ezequiel Schelotto,Defender,Argentina,23/05/1989,187cm,
1181,Jean Michaël Seri,Midfielder,Cote D’Ivoire,19/07/1991,168cm,
1182,Femi Seriki,Defender,England,28/04/2002,183cm,
1183,Steven Sessegnon,Defender,England,18/05/2000,175cm,
1184,Billy Sharp,Forward,England,05/02/1986,175cm,
1185,Conor Shaughnessy,Midfielder,Ireland,30/06/1996,191cm,
1186,Saul Shotton,Defender,England,10/11/2000,184cm,
1187,Djibril Sidibé,Defender,France,29/07/1992,182cm,
1188,David Silva,Midfielder,Spain,08/01/1986,170cm,
1189,Regan Slater,Midfielder,England,11/09/1999,173cm,
1190,Islam Slimani,Forward,Algeria,18/06/1988,188cm,
1191,Chris Smalling,Defender,England,22/11/1989,194cm,
1192,Matt Smith,Midfielder,England,05/10/2000,176cm,
1193,Robert Snodgrass,Midfielder,Scotland,07/09/1987,182cm,
1194,Jamie Soule,Forward,England,26/11/2000,,
1195,Jack Spong,Midfielder,England,04/02/2002,,
1196,Jay Stansfield,Forward,England,24/11/2002,,
1197,Maarten Stekelenburg,Goalkeeper,Netherlands,22/09/1982,197cm,
1198,Raheem Sterling,Forward,England,08/12/1994,170cm,69kg
1199,Jordan Stevens,Midfielder,England,25/03/2000,178cm,
1200,Layton Stewart,Forward,England,03/09/2002,,
1201,Nikola Tavares,Defender,Croatia,17/01/1999,,
1202,Martell Taylor-Crossdale,Forward,England,26/12/1999,,
1203,Kenny Tete,Defender,Netherlands,09/10/1995,180cm,71kg
1204,Max Thompson,Forward,England,09/02/2002,,
1205,Rayhaan Tulloch,Forward,England,20/01/2001,178cm,
1206,Marco van Ginkel,Midfielder,Netherlands,01/12/1992,180cm,
1207,Michael Verrips,Goalkeeper,Netherlands,03/12/1996,195cm,
1208,Jan Vertonghen,Defender,Belgium,24/04/1987,189cm,
1209,Michel Vorm,Goalkeeper,Netherlands,20/10/1983,183cm,
1210,Neco Williams,Defender,Wales,13/04/2001,183cm,72kg
1211,Jack Wilshere,Midfielder,England,01/01/1992,172cm,
1212,Ben Winterbottom,Goalkeeper,England,16/07/2001,,
1213,DeAndre Yedlin,Defender,United States,09/07/1993,172cm,
1214,Okay Yokuslu,Midfielder,Turkey,09/03/1994,190cm,
1215,Maya Yoshida,Defender,Japan,24/08/1988,189cm,
1216,André-Frank Zambo Anguissa,Midfielder,Cameroon,16/11/1995,184cm,
1217,Richairo Zivkovic,Forward,Netherlands,05/09/1996,187cm,
1218,Kenneth Zohore,Forward,Denmark,31/01/1994,189cm,
1219,Albert Adomah,Midfielder,Ghana,13/12/1987,185cm,
1220,Daniel Adshead,Midfielder,England,02/09/2001,167cm,
1221,Benik Afobe,Forward,DR Congo,12/02/1993,183cm,
1222,Daniel Agyei,Forward,England,01/06/1997,183cm,
1223,Soufyan Ahannach,Midfielder,Netherlands,09/09/1995,179cm,
1224,Allan,Midfielder,Brazil,03/03/1997,175cm,
1225,Ibrahim Amadou,Midfielder,France,06/04/1993,183cm,
1226,Luke Amos,Midfielder,England,23/02/1997,179cm,
1227,Marko Arnautovic,Forward,Austria,19/04/1989,192cm,
1228,Daniel Arzani,Forward,Australia,04/01/1999,171cm,
1229,Benny Ashley-Seal,Forward,England,21/11/1998,,
1230,Daniel Atherton,Goalkeeper,England,18/12/1999,,
1231,Charlie Austin,Forward,England,05/07/1989,188cm,
1232,Owen Bailey,Defender,England,22/01/1999,,
1233,Ben Barclay,Defender,England,07/10/1996,187cm,
1234,Antonio Barreca,Defender,Italy,18/03/1995,183cm,
1235,Calvin Bassey,Defender,Nigeria,31/12/1999,185cm,
1236,Danny Batth,Defender,England,21/09/1990,191cm,
1237,Gavin Bazunu,Goalkeeper,Ireland,20/02/2002,189cm,79kg
1238,Yohan Benalouane,Defender,Tunisia,28/03/1987,185cm,
1239,Jayden Bennetts,Midfielder,England,26/06/2001,,
1240,Philip Billing,Midfielder,Denmark,11/06/1996,193cm,83kg
1241,Birkir Bjarnason,Midfielder,Iceland,27/05/1988,183cm,
1242,Joshua Bohui,Forward,England,03/03/1999,180cm,
1243,Gaëtan Bong,Defender,Cameroon,25/04/1988,187cm,
1244,Borja Bastón,Forward,Spain,25/08/1992,186cm,
1245,Artur Boruc,Goalkeeper,Poland,20/02/1980,193cm,
1246,James Bree,Defender,England,11/12/1997,172cm,
1247,Miguel Britos,Defender,Uruguay,17/07/1985,188cm,
1248,David Brooks,Midfielder,Wales,08/07/1997,173cm,62kg
1249,Isaiah Brown,Midfielder,England,07/01/1997,182cm,
1250,Bruno,Defender,Spain,01/10/1980,181cm,
1251,Kean Bryan,Defender,England,01/11/1996,185cm,
1252,Marcin Bulka,Goalkeeper,Poland,04/10/1999,199cm,
1253,Mark Bunn,Goalkeeper,England,16/11/1984,183cm,
1254,Rocky Bushiri,Defender,Belgium,30/11/1999,186cm,
1255,Matt Butcher,Midfielder,England,14/05/1997,188cm,
1256,Jack Bycroft,Goalkeeper,England,21/09/2001,,
1257,Víctor Camarasa,Midfielder,Spain,28/05/1994,183cm,
1258,Brennan Camp,Defender,Scotland,12/10/2000,,
1259,Etienne Capoue,Midfielder,France,11/07/1988,189cm,
1260,Tom Carroll,Midfielder,England,28/05/1992,177cm,
1261,Samir Carruthers,Midfielder,Ireland,04/04/1993,173cm,
1262,Petr Cech,Goalkeeper,Czech Republic,20/05/1982,196cm,
1263,James Chester,Defender,Wales,23/01/1989,180cm,
1264,Chicharito,Forward,Mexico,01/06/1988,175cm,
1265,Pedro Chirivella,Midfielder,Spain,23/05/1997,178cm,
1266,Isaac Christie-Davies,Midfielder,Wales,18/10/1997,188cm,
1267,Mitchell Clark,Defender,Wales,13/03/1999,,
1268,Matt Clarke,Defender,England,22/09/1996,185cm,83kg
1269,Jordy Clasie,Midfielder,Netherlands,27/06/1991,169cm,
1270,Jack Colback,Midfielder,England,24/10/1989,177cm,77kg
1271,Will Collar,Midfielder,England,03/02/1997,181cm,
1272,Steve Cook,Defender,England,19/04/1991,185cm,82kg
1273,Paul Coutts,Midfielder,Scotland,22/07/1988,183cm,
1274,Martin Cranie,Defender,England,26/09/1986,183cm,
1275,Aaron Cresswell,Defender,England,15/12/1989,170cm,66kg
1276,Andrew Crofts,Midfielder,Wales,29/05/1984,175cm,
1277,Peter Crouch,Forward,England,30/01/1981,201cm,
1278,Cuco Martina,Defender,Curacao,25/09/1989,185cm,
1279,James Daly,Forward,England,12/01/2000,,
1280,Charlie Daniels,Defender,England,07/09/1986,178cm,
1281,Danilo,Defender,Brazil,15/07/1991,184cm,
1282,Arnaut Danjuma,Forward,Netherlands,31/01/1997,178cm,
1283,Matteo Darmian,Defender,Italy,02/12/1989,182cm,
1284,Archie Davies,Defender,England,07/10/1998,,
1285,Jonathan De Bie,Goalkeeper,Belgium,28/05/2000,,
1286,Jermain Defoe,Forward,England,07/10/1982,171cm,
1287,Steven Defour,Midfielder,Belgium,15/04/1988,173cm,
1288,Mousa Dembélé,Midfielder,Belgium,16/07/1987,185cm,
1289,Jason Denayer,Defender,Belgium,28/06/1995,184cm,
1290,Leander Dendoncker,Midfielder,Belgium,15/04/1995,188cm,83kg
1291,Will Dennis,Goalkeeper,England,10/07/2000,,
1292,Gerard Deulofeu,Forward,Spain,13/03/1994,177cm,
